Inter. 	 Data e Hora   			Comp.onda(nm)		Sinal 	Unid.	Fase (º)	Freq. (Hz)	
1 	 04/02/2015 - 11:24:32 	 	1999,986000 	0,000281 	 V 	 99,980000 	 98,667000 	
2 	 04/02/2015 - 11:24:34 	 	2049,965000 	0,000263 	 V 	 97,080000 	 98,794000 	
3 	 04/02/2015 - 11:24:36 	 	2099,972000 	0,000248 	 V 	 98,800000 	 98,609000 	
4 	 04/02/2015 - 11:24:38 	 	2149,970000 	0,000255 	 V 	 98,430000 	 98,575000 	
5 	 04/02/2015 - 11:24:40 	 	2199,996000 	0,000246 	 V 	 97,080000 	 98,561000 	
6 	 04/02/2015 - 11:24:42 	 	2249,979000 	0,000231 	 V 	 99,420000 	 98,536000 	
7 	 04/02/2015 - 11:24:44 	 	2299,989000 	0,000195 	 V 	 98,880000 	 98,527000 	
8 	 04/02/2015 - 11:24:46 	 	2349,993000 	0,000128 	 V 	 94,230000 	 98,575000 	
9 	 04/02/2015 - 11:24:48 	 	2399,986000 	0,000187 	 V 	 99,510000 	 98,551000 	
10 	 04/02/2015 - 11:24:50 	 	2449,973000 	0,000225 	 V 	 100,610000 	 98,638000 	
11 	 04/02/2015 - 11:24:52 	 	2499,984000 	0,000272 	 V 	 102,560000 	 98,604000 	
12 	 04/02/2015 - 11:24:54 	 	2549,987000 	0,000258 	 V 	 99,990000 	 98,585000 	
13 	 04/02/2015 - 11:24:56 	 	2599,981000 	0,000260 	 V 	 98,560000 	 98,599000 	
14 	 04/02/2015 - 11:24:58 	 	2649,965000 	0,000225 	 V 	 98,270000 	 98,643000 	
15 	 04/02/2015 - 11:25:01 	 	2699,975000 	0,000308 	 V 	 100,090000 	 98,648000 	
16 	 04/02/2015 - 11:25:03 	 	2749,976000 	0,000311 	 V 	 97,850000 	 98,444000 	
17 	 04/02/2015 - 11:25:05 	 	2799,968000 	0,000437 	 V 	 98,270000 	 98,580000 	
18 	 04/02/2015 - 11:25:07 	 	2849,983000 	0,000490 	 V 	 97,680000 	 98,614000 	
19 	 04/02/2015 - 11:25:09 	 	2899,990000 	0,000542 	 V 	 98,050000 	 98,585000 	
20 	 04/02/2015 - 11:25:11 	 	2949,985000 	0,000545 	 V 	 99,510000 	 98,663000 	
21 	 04/02/2015 - 11:25:13 	 	2999,970000 	0,000554 	 V 	 97,820000 	 98,551000 	
22 	 04/02/2015 - 11:25:15 	 	3049,978000 	0,000538 	 V 	 100,370000 	 98,682000 	
23 	 04/02/2015 - 11:25:17 	 	3099,978000 	0,000525 	 V 	 99,280000 	 98,809000 	
24 	 04/02/2015 - 11:25:19 	 	3149,964000 	0,000496 	 V 	 98,180000 	 98,604000 	
25 	 04/02/2015 - 11:25:21 	 	3199,974000 	0,000419 	 V 	 99,670000 	 98,633000 	
26 	 04/02/2015 - 11:25:23 	 	3249,975000 	0,000343 	 V 	 98,340000 	 98,570000 	
27 	 04/02/2015 - 11:25:25 	 	3299,963000 	0,000352 	 V 	 98,870000 	 98,663000 	
28 	 04/02/2015 - 11:25:27 	 	3349,975000 	0,000303 	 V 	 98,060000 	 98,643000 	
29 	 04/02/2015 - 11:25:29 	 	3399,972000 	0,000195 	 V 	 98,670000 	 98,682000 	
30 	 04/02/2015 - 11:25:31 	 	3449,995000 	0,000222 	 V 	 100,200000 	 98,507000 	
31 	 04/02/2015 - 11:25:33 	 	3499,969000 	0,000248 	 V 	 100,360000 	 98,629000 	
32 	 04/02/2015 - 11:25:35 	 	3549,965000 	0,000247 	 V 	 100,720000 	 98,517000 	
33 	 04/02/2015 - 11:25:38 	 	3599,986000 	0,000243 	 V 	 98,570000 	 98,580000 	
34 	 04/02/2015 - 11:25:40 	 	3649,992000 	0,000226 	 V 	 96,480000 	 98,522000 	
35 	 04/02/2015 - 11:25:42 	 	3699,985000 	0,000214 	 V 	 101,800000 	 98,570000 	
36 	 04/02/2015 - 11:25:44 	 	3749,963000 	0,000226 	 V 	 99,210000 	 98,629000 	
37 	 04/02/2015 - 11:25:46 	 	3799,966000 	0,000239 	 V 	 98,720000 	 98,565000 	
38 	 04/02/2015 - 11:25:48 	 	3849,987000 	0,000315 	 V 	 99,310000 	 98,585000 	
39 	 04/02/2015 - 11:25:50 	 	3899,963000 	0,000385 	 V 	 98,410000 	 98,667000 	
40 	 04/02/2015 - 11:25:52 	 	3949,992000 	0,000457 	 V 	 99,850000 	 98,497000 	
41 	 04/02/2015 - 11:25:54 	 	3999,970000 	0,000542 	 V 	 99,400000 	 98,546000 	
42 	 04/02/2015 - 11:25:56 	 	4049,971000 	0,000625 	 V 	 100,100000 	 98,517000 	
