Inter. 	 Data e Hora   			Comp.onda(nm)		Sinal 	Unid.	Fase (º)	Freq. (Hz)	
131 	 04/02/2015 - 13:55:42 	 	8499,981000 	0,000489 	 V 	 94,940000 	 99,137000 	
132 	 04/02/2015 - 13:55:44 	 	8549,966000 	0,000472 	 V 	 94,840000 	 98,995000 	
133 	 04/02/2015 - 13:55:46 	 	8599,988000 	0,000466 	 V 	 94,590000 	 99,034000 	
134 	 04/02/2015 - 13:55:48 	 	8649,974000 	0,000486 	 V 	 94,890000 	 99,029000 	
135 	 04/02/2015 - 13:55:50 	 	8699,994000 	0,000501 	 V 	 95,630000 	 99,078000 	
136 	 04/02/2015 - 13:55:52 	 	8749,976000 	0,000540 	 V 	 96,350000 	 98,838000 	
137 	 04/02/2015 - 13:55:54 	 	8799,992000 	0,000592 	 V 	 95,810000 	 98,931000 	
138 	 04/02/2015 - 13:55:56 	 	8849,974000 	0,000663 	 V 	 95,850000 	 98,911000 	
139 	 04/02/2015 - 13:55:58 	 	8899,986000 	0,000802 	 V 	 96,090000 	 98,965000 	
140 	 04/02/2015 - 13:56:01 	 	8949,996000 	0,000926 	 V 	 95,480000 	 98,858000 	
141 	 04/02/2015 - 13:56:03 	 	8999,970000 	0,001014 	 V 	 95,940000 	 99,029000 	
142 	 04/02/2015 - 13:56:05 	 	9049,975000 	0,001078 	 V 	 95,710000 	 98,946000 	
143 	 04/02/2015 - 13:56:07 	 	9099,978000 	0,001079 	 V 	 95,430000 	 99,034000 	
144 	 04/02/2015 - 13:56:09 	 	9149,975000 	0,001087 	 V 	 95,780000 	 98,877000 	
145 	 04/02/2015 - 13:56:11 	 	9199,970000 	0,001042 	 V 	 95,560000 	 99,004000 	
146 	 04/02/2015 - 13:56:13 	 	9249,994000 	0,000994 	 V 	 96,010000 	 98,985000 	
147 	 04/02/2015 - 13:56:15 	 	9299,981000 	0,000948 	 V 	 96,080000 	 98,916000 	
148 	 04/02/2015 - 13:56:17 	 	9349,963000 	0,000908 	 V 	 95,570000 	 98,892000 	
149 	 04/02/2015 - 13:56:19 	 	9399,973000 	0,000898 	 V 	 95,030000 	 98,882000 	
150 	 04/02/2015 - 13:56:21 	 	9449,980000 	0,000860 	 V 	 94,800000 	 98,760000 	
151 	 04/02/2015 - 13:56:23 	 	9499,979000 	0,000828 	 V 	 96,290000 	 98,887000 	
152 	 04/02/2015 - 13:56:25 	 	9549,975000 	0,000811 	 V 	 95,890000 	 98,863000 	
153 	 04/02/2015 - 13:56:27 	 	9599,963000 	0,000777 	 V 	 96,300000 	 98,951000 	
154 	 04/02/2015 - 13:56:29 	 	9649,980000 	0,000740 	 V 	 96,060000 	 98,941000 	
155 	 04/02/2015 - 13:56:31 	 	9699,988000 	0,000705 	 V 	 95,620000 	 99,088000 	
156 	 04/02/2015 - 13:56:33 	 	9749,990000 	0,000682 	 V 	 97,440000 	 98,863000 	
157 	 04/02/2015 - 13:56:35 	 	9799,986000 	0,000666 	 V 	 96,100000 	 99,019000 	
158 	 04/02/2015 - 13:56:38 	 	9849,973000 	0,000637 	 V 	 94,820000 	 98,951000 	
159 	 04/02/2015 - 13:56:40 	 	9899,986000 	0,000596 	 V 	 95,910000 	 98,956000 	
